arxiv_id_clean,first_author_prior_papers_true,last_author_prior_papers_true,max_prior_papers_true,max_years_active,first_author_first_year,last_author_first_year,tierB_resolved
2510.11696,8.0,47.0,47.0,5.0,2024.0,2020.0,True
2510.11701,11.0,13.0,13.0,1.0,2024.0,2024.0,True
2510.11712,4.0,7.0,7.0,5.0,2020.0,2025.0,True
2510.11713,9.0,1.0,9.0,2.0,2023.0,2025.0,True
2510.11715,14.0,3.0,14.0,8.0,2017.0,2024.0,True
2510.11718,7.0,5.0,7.0,2.0,2023.0,2024.0,True
2510.11769,10.0,4.0,10.0,2.0,2023.0,2024.0,True
2510.11851,13.0,54.0,54.0,7.0,2022.0,2018.0,True
2510.11892,27.0,0.0,27.0,62.0,1963.0,2025.0,True
2510.11919,11.0,24.0,24.0,19.0,2023.0,2006.0,True
2510.11958,2.0,5.0,5.0,4.0,2021.0,2023.0,True
2510.11967,26.0,8.0,26.0,5.0,2020.0,2025.0,True
2510.12088,7.0,49.0,49.0,2.0,2024.0,2023.0,True
2510.12117,5.0,16.0,16.0,7.0,2024.0,2018.0,True
2510.12225,39.0,47.0,47.0,8.0,2019.0,2017.0,True
2510.12269,0.0,0.0,0.0,0.0,2025.0,2025.0,True
2510.12276,5.0,9.0,9.0,3.0,2024.0,2022.0,True
2510.12323,1.0,6.0,6.0,1.0,2025.0,2024.0,True
2510.12399,11.0,16.0,16.0,2.0,2023.0,2023.0,True
2510.12402,10.0,1.0,10.0,2.0,2023.0,2024.0,True
2510.12403,1.0,2.0,2.0,0.0,2025.0,2025.0,True
2510.12487,4.0,8.0,8.0,58.0,2016.0,1967.0,True
2510.12497,5.0,78.0,78.0,6.0,2023.0,2019.0,True
2510.12560,1.0,1.0,1.0,1.0,2024.0,2025.0,True
2510.12586,5.0,2.0,5.0,3.0,2022.0,2025.0,True
2510.12635,6.0,1.0,6.0,2.0,2023.0,2025.0,True
2510.12693,1.0,5.0,5.0,1.0,2025.0,2024.0,True
2510.12709,9.0,4.0,9.0,2.0,2023.0,2025.0,True
2510.12747,12.0,10.0,12.0,4.0,2021.0,2023.0,True
2510.12764,7.0,52.0,52.0,8.0,2023.0,2017.0,True
2510.12766,5.0,5.0,5.0,1.0,2024.0,2024.0,True
2510.12773,18.0,2.0,18.0,3.0,2022.0,2025.0,True
2510.12777,11.0,27.0,27.0,4.0,2021.0,2023.0,True
2510.12784,0.0,6.0,6.0,1.0,2025.0,2024.0,True
2510.12789,2.0,1.0,2.0,3.0,2022.0,2025.0,True
2510.12793,2.0,54.0,54.0,2.0,2025.0,2023.0,True
2510.12798,10.0,3.0,10.0,2.0,2023.0,2023.0,True
2510.12801,11.0,20.0,20.0,3.0,2022.0,2023.0,True
2510.12831,17.0,9.0,17.0,11.0,2022.0,2014.0,True
2510.12838,3.0,34.0,34.0,2.0,2025.0,2023.0,True
2510.12866,7.0,44.0,44.0,8.0,2023.0,2017.0,True
2510.12872,8.0,7.0,8.0,1.0,2024.0,2024.0,True
2510.13054,24.0,2.0,24.0,10.0,2015.0,2024.0,True
2510.13161,7.0,7.0,7.0,54.0,2021.0,1971.0,True
2510.13217,7.0,7.0,7.0,2.0,2023.0,2023.0,True
2510.13251,2.0,5.0,5.0,2.0,2024.0,2023.0,True
2510.13255,0.0,0.0,0.0,0.0,2026.0,2026.0,True
2510.13282,21.0,6.0,21.0,4.0,2021.0,2024.0,True
2510.13344,13.0,11.0,13.0,2.0,2023.0,2024.0,True
2510.13454,25.0,5.0,25.0,4.0,2021.0,2024.0,True
2510.13515,10.0,4.0,10.0,2.0,2023.0,2025.0,True
2510.13554,1.0,2.0,2.0,0.0,2025.0,2025.0,True
2510.13586,2.0,25.0,25.0,11.0,2024.0,2014.0,True
2510.13602,9.0,23.0,23.0,2.0,2023.0,2023.0,True
2510.13621,1.0,24.0,24.0,3.0,2025.0,2022.0,True
2510.13626,0.0,8.0,8.0,0.0,2025.0,2025.0,True
2510.13678,18.0,55.0,55.0,9.0,2019.0,2016.0,True
2510.13697,0.0,5.0,5.0,9.0,,2016.0,True
2510.13714,3.0,48.0,48.0,15.0,2016.0,2010.0,True
2510.13744,14.0,35.0,35.0,5.0,2020.0,2022.0,True
2510.13747,9.0,2.0,9.0,22.0,2003.0,2025.0,True
2510.13759,3.0,7.0,7.0,2.0,2023.0,2024.0,True
2510.13778,4.0,0.0,4.0,0.0,2025.0,2025.0,True
2510.13786,5.0,7.0,7.0,7.0,2018.0,2024.0,True
2510.13795,2.0,7.0,7.0,1.0,2025.0,2024.0,True
2510.13800,5.0,2.0,5.0,2.0,2023.0,2024.0,True
2510.13802,19.0,6.0,19.0,4.0,2021.0,2023.0,True
2510.13804,7.0,6.0,7.0,1.0,2024.0,2024.0,True
2510.13809,5.0,28.0,28.0,3.0,2022.0,2024.0,True
2510.13913,14.0,35.0,35.0,5.0,2020.0,2022.0,True
2510.13928,16.0,4.0,16.0,2.0,2023.0,2024.0,True
2510.13940,,,,,,,False
2510.13982,7.0,7.0,7.0,4.0,2021.0,2023.0,True
2510.13996,4.0,55.0,55.0,10.0,2020.0,2015.0,True
2510.13998,13.0,12.0,13.0,5.0,2024.0,2020.0,True
2510.14077,0.0,11.0,11.0,0.0,2026.0,2025.0,True
2510.14095,9.0,13.0,13.0,2.0,2023.0,2024.0,True
2510.14211,3.0,9.0,9.0,5.0,2025.0,2020.0,True
2510.14240,4.0,37.0,37.0,3.0,2024.0,2022.0,True
2510.14252,9.0,47.0,47.0,2.0,2023.0,2023.0,True
2510.14264,17.0,5.0,17.0,6.0,2019.0,2024.0,True
2510.14265,2.0,2.0,2.0,0.0,2025.0,2025.0,True
2510.14276,0.0,1.0,1.0,0.0,,2025.0,True
2510.14300,4.0,6.0,6.0,6.0,2019.0,2024.0,True
2510.14351,1.0,26.0,26.0,11.0,2025.0,2014.0,True
2510.14359,25.0,24.0,25.0,2.0,2023.0,2024.0,True
2510.14438,1.0,40.0,40.0,2.0,2025.0,2023.0,True
2510.14463,0.0,0.0,0.0,0.0,2026.0,2026.0,True
2510.14528,5.0,23.0,23.0,13.0,2024.0,2012.0,True
2510.14545,16.0,98.0,98.0,16.0,2023.0,2009.0,True
2510.14605,3.0,13.0,13.0,3.0,2022.0,2024.0,True
2510.14616,0.0,34.0,34.0,2.0,2025.0,2023.0,True
2510.14630,4.0,28.0,28.0,2.0,2024.0,2023.0,True
2510.14763,3.0,0.0,3.0,0.0,2025.0,2026.0,True
2510.14807,3.0,4.0,4.0,1.0,2024.0,2024.0,True
2510.14847,14.0,12.0,14.0,2.0,2023.0,2023.0,True
2510.14853,10.0,34.0,34.0,6.0,2019.0,2022.0,True
2510.14880,4.0,3.0,4.0,2.0,2023.0,2024.0,True
2510.14901,8.0,13.0,13.0,2.0,2024.0,2023.0,True
2510.14902,24.0,26.0,26.0,3.0,2022.0,2023.0,True
2510.14913,5.0,4.0,5.0,2.0,2023.0,2023.0,True
2510.14919,5.0,4.0,5.0,2.0,2023.0,2023.0,True
2510.14942,15.0,26.0,26.0,5.0,2020.0,2021.0,True
2510.14943,6.0,7.0,7.0,5.0,2020.0,2023.0,True
2510.14949,4.0,7.0,7.0,2.0,2023.0,2023.0,True
2510.14955,2.0,5.0,5.0,15.0,2025.0,2010.0,True
2510.14958,12.0,17.0,17.0,2.0,2023.0,2023.0,True
2510.14961,34.0,10.0,34.0,6.0,2022.0,2019.0,True
2510.14967,5.0,11.0,11.0,3.0,2025.0,2022.0,True
2510.14969,0.0,9.0,9.0,2.0,2025.0,2023.0,True
2510.14972,2.0,8.0,8.0,2.0,2023.0,2024.0,True
2510.14973,0.0,6.0,6.0,2.0,,2023.0,True
2510.14974,9.0,28.0,28.0,2.0,2023.0,2023.0,True
2510.14975,4.0,39.0,39.0,6.0,2025.0,2019.0,True
2510.14976,8.0,7.0,8.0,5.0,2020.0,2025.0,True
2510.14978,22.0,8.0,22.0,7.0,2018.0,2023.0,True
2510.14979,1.0,6.0,6.0,2.0,2025.0,2023.0,True
2510.14980,2.0,3.0,3.0,1.0,2024.0,2024.0,True
2510.15015,5.0,24.0,24.0,3.0,2022.0,2023.0,True
2510.15019,7.0,13.0,13.0,2.0,2023.0,2023.0,True
2510.15021,11.0,15.0,15.0,2.0,2023.0,2024.0,True
2510.15050,0.0,23.0,23.0,2.0,2025.0,2023.0,True
2510.15110,1.0,94.0,94.0,10.0,2024.0,2015.0,True
2510.15136,3.0,3.0,3.0,12.0,2013.0,2013.0,True
2510.15162,17.0,0.0,17.0,6.0,2019.0,,True
2510.15232,2.0,11.0,11.0,2.0,2025.0,2023.0,True
2510.15262,7.0,0.0,7.0,4.0,2021.0,2025.0,True
2510.15264,2.0,8.0,8.0,4.0,2024.0,2021.0,True
2510.15280,9.0,11.0,11.0,1.0,2024.0,2024.0,True
2510.15301,2.0,42.0,42.0,2.0,2024.0,2023.0,True
2510.15346,2.0,12.0,12.0,7.0,2024.0,2018.0,True
2510.15444,18.0,6.0,18.0,2.0,2023.0,2024.0,True
2510.15510,15.0,8.0,15.0,7.0,2018.0,2023.0,True
2510.15511,0.0,63.0,63.0,5.0,2026.0,2020.0,True
2510.15527,0.0,0.0,0.0,,,,True
2510.15564,2.0,7.0,7.0,2.0,2023.0,2024.0,True
2510.15600,4.0,0.0,4.0,1.0,2024.0,2025.0,True
2510.15624,4.0,9.0,9.0,18.0,2014.0,2007.0,True
2510.15710,,0.0,0.0,0.0,,2025.0,True
2510.15731,0.0,21.0,21.0,2.0,,2023.0,True
2510.15742,12.0,6.0,12.0,4.0,2021.0,2024.0,True
2510.15768,17.0,140.0,140.0,28.0,2019.0,1997.0,True
2510.15804,16.0,45.0,45.0,33.0,2021.0,1992.0,True
2510.15821,9.0,22.0,22.0,9.0,2024.0,2016.0,True
2510.15831,21.0,124.0,124.0,14.0,2022.0,2011.0,True
2510.15842,1.0,30.0,30.0,2.0,2025.0,2023.0,True
2510.15857,4.0,13.0,13.0,1.0,2025.0,2024.0,True
2510.15859,15.0,9.0,15.0,7.0,2018.0,2025.0,True
2510.15862,5.0,9.0,9.0,3.0,2022.0,2023.0,True
2510.15868,3.0,4.0,4.0,1.0,2024.0,2024.0,True
2510.15869,4.0,4.0,4.0,1.0,2024.0,2024.0,True
2510.15870,4.0,95.0,95.0,10.0,2025.0,2015.0,True
2510.16136,10.0,12.0,12.0,16.0,2009.0,2024.0,True
2510.16156,17.0,8.0,17.0,2.0,2023.0,2024.0,True
2510.16258,0.0,2.0,2.0,0.0,,2025.0,True
2510.16259,1.0,6.0,6.0,1.0,2025.0,2024.0,True
2510.16276,7.0,11.0,11.0,4.0,2022.0,2021.0,True
2510.16320,5.0,14.0,14.0,1.0,2024.0,2024.0,True
2510.16333,3.0,57.0,57.0,12.0,2024.0,2013.0,True
2510.16380,10.0,10.0,10.0,3.0,2023.0,2022.0,True
2510.16435,5.0,41.0,41.0,10.0,2024.0,2015.0,True
2510.16449,4.0,4.0,4.0,1.0,2024.0,2024.0,True
2510.16499,3.0,8.0,8.0,1.0,2024.0,2024.0,True
2510.16505,0.0,13.0,13.0,5.0,,2020.0,True
2510.16641,30.0,9.0,30.0,6.0,2019.0,2023.0,True
2510.16720,18.0,12.0,18.0,2.0,2023.0,2023.0,True
2510.16727,2.0,0.0,2.0,0.0,2025.0,2026.0,True
2510.16751,1.0,30.0,30.0,15.0,2023.0,2010.0,True
2510.16844,19.0,99.0,99.0,16.0,2023.0,2009.0,True
2510.16872,1.0,8.0,8.0,2.0,2025.0,2023.0,True
2510.16880,13.0,20.0,20.0,2.0,2024.0,2023.0,True
2510.16888,6.0,5.0,6.0,1.0,2024.0,2024.0,True
2510.16893,2.0,4.0,4.0,0.0,2025.0,2025.0,True
2510.16917,13.0,4.0,13.0,2.0,2023.0,2025.0,True
2510.17045,4.0,4.0,4.0,2.0,2023.0,2024.0,True
2510.17234,4.0,12.0,12.0,3.0,2022.0,2023.0,True
2510.17269,2.0,6.0,6.0,1.0,2024.0,2024.0,True
2510.17354,4.0,100.0,100.0,16.0,2024.0,2009.0,True
2510.17388,1.0,13.0,13.0,30.0,2022.0,1995.0,True
2510.17431,8.0,5.0,8.0,10.0,2015.0,2024.0,True
2510.17439,7.0,1.0,7.0,2.0,2023.0,2025.0,True
2510.17498,4.0,2.0,4.0,3.0,2023.0,2022.0,True
2510.17509,10.0,77.0,77.0,7.0,2023.0,2018.0,True
2510.17519,6.0,1.0,6.0,5.0,2020.0,2025.0,True
2510.17681,10.0,115.0,115.0,7.0,2022.0,2018.0,True
2510.17699,0.0,26.0,26.0,7.0,2026.0,2018.0,True
2510.17715,5.0,6.0,6.0,1.0,2024.0,2024.0,True
2510.17722,2.0,13.0,13.0,0.0,2025.0,2025.0,True
2510.17790,7.0,7.0,7.0,2.0,2023.0,2023.0,True
2510.17793,23.0,38.0,38.0,5.0,2020.0,2022.0,True
2510.17795,9.0,96.0,96.0,7.0,2024.0,2018.0,True
2510.17797,20.0,22.0,22.0,5.0,2020.0,2023.0,True
2510.17800,8.0,45.0,45.0,9.0,2023.0,2016.0,True
2510.17803,7.0,5.0,7.0,3.0,2022.0,2025.0,True
2510.17853,2.0,35.0,35.0,8.0,2024.0,2017.0,True
2510.17862,2.0,5.0,5.0,1.0,2024.0,2024.0,True
2510.17896,4.0,2.0,4.0,16.0,2009.0,2025.0,True
2510.17928,5.0,3.0,5.0,1.0,2024.0,2025.0,True
2510.17932,4.0,10.0,10.0,2.0,2024.0,2023.0,True
2510.17950,0.0,2.0,2.0,1.0,2025.0,2024.0,True
2510.17960,18.0,8.0,18.0,4.0,2023.0,2021.0,True
2510.18019,5.0,0.0,5.0,10.0,2015.0,2026.0,True
2510.18034,4.0,8.0,8.0,12.0,2013.0,2025.0,True
2510.18081,12.0,28.0,28.0,9.0,2024.0,2016.0,True
2510.18087,6.0,2.0,6.0,13.0,2023.0,2012.0,True
2510.18091,7.0,5.0,7.0,7.0,2023.0,2018.0,True
2510.18121,19.0,1.0,19.0,4.0,2021.0,2024.0,True
2510.18135,4.0,35.0,35.0,7.0,2023.0,2018.0,True
2510.18212,31.0,20.0,31.0,4.0,2021.0,2023.0,True
2510.18234,11.0,2.0,11.0,7.0,2018.0,2024.0,True
2510.18245,8.0,7.0,8.0,3.0,2022.0,2024.0,True
2510.18250,5.0,3.0,5.0,1.0,2024.0,2025.0,True
2510.18279,7.0,4.0,7.0,2.0,2023.0,2024.0,True
2510.18313,13.0,1.0,13.0,2.0,2023.0,2025.0,True
2510.18413,1.0,3.0,3.0,0.0,2025.0,2025.0,True
2510.18428,0.0,6.0,6.0,1.0,2026.0,2024.0,True
2510.18455,12.0,4.0,12.0,5.0,2020.0,2023.0,True
2510.18489,4.0,12.0,12.0,2.0,2023.0,2023.0,True
2510.18554,8.0,21.0,21.0,1.0,2024.0,2024.0,True
2510.18632,9.0,13.0,13.0,2.0,2024.0,2023.0,True
2510.18672,4.0,38.0,38.0,7.0,2024.0,2018.0,True
2510.18692,3.0,10.0,10.0,1.0,2024.0,2024.0,True
2510.18701,5.0,1.0,5.0,1.0,2024.0,2025.0,True
2510.18726,3.0,14.0,14.0,1.0,2024.0,2025.0,True
2510.18775,20.0,12.0,20.0,2.0,2023.0,2023.0,True
2510.18795,7.0,1.0,7.0,4.0,2023.0,2021.0,True
2510.18821,1.0,1.0,1.0,0.0,2025.0,2025.0,True
2510.18840,5.0,15.0,15.0,16.0,2022.0,2009.0,True
2510.18849,3.0,38.0,38.0,2.0,2025.0,2023.0,True
2510.18855,1.0,6.0,6.0,1.0,2025.0,2024.0,True
2510.18866,4.0,13.0,13.0,2.0,2024.0,2023.0,True
2510.18873,14.0,5.0,14.0,2.0,2023.0,2024.0,True
2510.18876,33.0,3.0,33.0,5.0,2020.0,2025.0,True
2510.18909,5.0,12.0,12.0,2.0,2023.0,2024.0,True
2510.18917,0.0,0.0,0.0,0.0,2026.0,2026.0,True
2510.18927,35.0,118.0,118.0,10.0,2023.0,2015.0,True
2510.18940,9.0,6.0,9.0,2.0,2023.0,2024.0,True
2510.18941,1.0,4.0,4.0,0.0,2025.0,2025.0,True
2510.19028,15.0,3.0,15.0,1.0,2024.0,2025.0,True
2510.19127,4.0,20.0,20.0,9.0,2016.0,2022.0,True
2510.19195,2.0,2.0,2.0,1.0,2024.0,2025.0,True
2510.19278,2.0,11.0,11.0,5.0,2020.0,2021.0,True
2510.19286,14.0,22.0,22.0,23.0,2018.0,2002.0,True
2510.19304,0.0,10.0,10.0,13.0,2026.0,2012.0,True
2510.19307,14.0,6.0,14.0,3.0,2022.0,2024.0,True
2510.19316,5.0,9.0,9.0,1.0,2024.0,2024.0,True
2510.19336,2.0,13.0,13.0,10.0,2025.0,2015.0,True
2510.19338,2.0,8.0,8.0,4.0,2025.0,2021.0,True
2510.19363,4.0,11.0,11.0,2.0,2025.0,2023.0,True
2510.19365,2.0,13.0,13.0,17.0,2022.0,2008.0,True
2510.19386,5.0,2.0,5.0,1.0,2024.0,2025.0,True
2510.19423,1.0,33.0,33.0,38.0,2025.0,1987.0,True
2510.19430,1.0,3.0,3.0,1.0,2025.0,2024.0,True
2510.19457,5.0,5.0,5.0,1.0,2024.0,2024.0,True
2510.19488,3.0,1.0,3.0,1.0,2024.0,2025.0,True
2510.19492,7.0,10.0,10.0,4.0,2021.0,2023.0,True
2510.19592,3.0,3.0,3.0,2.0,2023.0,2024.0,True
2510.19600,9.0,1.0,9.0,1.0,2024.0,2025.0,True
2510.19631,12.0,32.0,32.0,2.0,2023.0,2024.0,True
2510.19753,4.0,64.0,64.0,22.0,2024.0,2003.0,True
2510.19779,1.0,6.0,6.0,3.0,2025.0,2022.0,True
2510.19808,8.0,21.0,21.0,6.0,2019.0,2023.0,True
2510.19817,6.0,14.0,14.0,5.0,2020.0,2024.0,True
2510.19871,6.0,1.0,6.0,2.0,2024.0,2023.0,True
2510.19944,16.0,12.0,16.0,6.0,2023.0,2019.0,True
2510.19949,1.0,0.0,1.0,0.0,2025.0,,True
2510.19995,5.0,11.0,11.0,2.0,2023.0,2023.0,True
2510.20150,14.0,27.0,27.0,8.0,2023.0,2017.0,True
2510.20155,3.0,4.0,4.0,2.0,2023.0,2024.0,True
2510.20168,1.0,33.0,33.0,1.0,2025.0,2024.0,True
2510.20187,19.0,35.0,35.0,3.0,2023.0,2022.0,True
2510.20206,5.0,3.0,5.0,0.0,2025.0,2025.0,True
2510.20270,3.0,12.0,12.0,8.0,2023.0,2017.0,True
2510.20286,4.0,0.0,4.0,1.0,2024.0,2025.0,True
2510.20362,7.0,35.0,35.0,19.0,2016.0,2006.0,True
2510.20470,11.0,3.0,11.0,2.0,2023.0,2024.0,True
2510.20479,1.0,0.0,1.0,0.0,2025.0,2026.0,True
2510.20512,4.0,8.0,8.0,17.0,2024.0,2008.0,True
2510.20535,0.0,2.0,2.0,0.0,2026.0,2025.0,True
2510.20579,6.0,2.0,6.0,1.0,2024.0,2025.0,True
2510.20661,3.0,7.0,7.0,1.0,2024.0,2024.0,True
2510.20668,1.0,38.0,38.0,3.0,2025.0,2022.0,True
2510.20708,0.0,4.0,4.0,28.0,2026.0,1997.0,True
2510.20733,83.0,1.0,83.0,27.0,1998.0,2025.0,True
2510.20766,2.0,41.0,41.0,24.0,2024.0,2001.0,True
2510.20771,12.0,36.0,36.0,7.0,2023.0,2018.0,True
2510.20780,31.0,7.0,31.0,4.0,2021.0,2024.0,True
2510.20803,4.0,1.0,4.0,5.0,2020.0,2025.0,True
2510.20820,11.0,6.0,11.0,1.0,2024.0,2024.0,True
2510.20822,3.0,2.0,3.0,1.0,2024.0,2024.0,True
2510.20888,18.0,17.0,18.0,2.0,2023.0,2023.0,True
2510.20976,1.0,7.0,7.0,3.0,2022.0,2025.0,True
2510.21003,13.0,12.0,13.0,3.0,2022.0,2023.0,True
2510.21057,7.0,99.0,99.0,11.0,2022.0,2014.0,True
2510.21111,4.0,3.0,4.0,2.0,2023.0,2024.0,True
2510.21223,6.0,3.0,6.0,1.0,2024.0,2025.0,True
2510.21270,9.0,11.0,11.0,3.0,2022.0,2024.0,True
2510.21323,1.0,8.0,8.0,1.0,2024.0,2024.0,True
2510.21440,19.0,1.0,19.0,4.0,2021.0,2025.0,True
2510.21447,1.0,77.0,77.0,8.0,2024.0,2017.0,True
2510.21553,2.0,3.0,3.0,2.0,2023.0,2025.0,True
2510.21581,5.0,15.0,15.0,22.0,2024.0,2003.0,True
2510.21583,4.0,20.0,20.0,2.0,2024.0,2023.0,True
2510.21618,16.0,101.0,101.0,16.0,2022.0,2009.0,True
2510.21652,44.0,10.0,44.0,15.0,2010.0,2024.0,True
2510.21682,4.0,24.0,24.0,3.0,2024.0,2022.0,True
2510.21697,9.0,32.0,32.0,13.0,2012.0,2024.0,True
2510.21800,6.0,1.0,6.0,1.0,2024.0,2025.0,True
2510.21817,2.0,6.0,6.0,1.0,2025.0,2024.0,True
2510.21890,46.0,431.0,431.0,16.0,2010.0,2009.0,True
2510.21970,4.0,19.0,19.0,6.0,2023.0,2019.0,True
2510.21978,20.0,12.0,20.0,7.0,2021.0,2018.0,True
2510.21986,6.0,13.0,13.0,2.0,2023.0,2024.0,True
2510.22010,1.0,145.0,145.0,18.0,2025.0,2007.0,True
2510.22037,35.0,39.0,39.0,12.0,2021.0,2013.0,True
2510.22099,4.0,4.0,4.0,1.0,2024.0,2024.0,True
2510.22115,3.0,9.0,9.0,2.0,2025.0,2023.0,True
2510.22200,3.0,7.0,7.0,1.0,2025.0,2024.0,True
2510.22201,8.0,47.0,47.0,3.0,2022.0,2023.0,True
2510.22236,1.0,4.0,4.0,2.0,2024.0,2023.0,True
2510.22264,3.0,3.0,3.0,2.0,2023.0,2024.0,True
2510.22282,7.0,21.0,21.0,7.0,2024.0,2018.0,True
2510.22304,2.0,12.0,12.0,1.0,2025.0,2024.0,True
2510.22317,17.0,46.0,46.0,28.0,1997.0,2009.0,True
2510.22319,2.0,5.0,5.0,1.0,2025.0,2024.0,True
2510.22373,3.0,10.0,10.0,1.0,2025.0,2024.0,True
2510.22521,1.0,30.0,30.0,2.0,2025.0,2023.0,True
2510.22543,9.0,17.0,17.0,2.0,2023.0,2023.0,True
2510.22590,4.0,1.0,4.0,5.0,2020.0,2024.0,True
2510.22603,0.0,17.0,17.0,9.0,,2016.0,True
2510.22706,2.0,1.0,2.0,0.0,2025.0,2025.0,True
2510.22728,14.0,2.0,14.0,3.0,2022.0,2024.0,True
2510.22733,7.0,9.0,9.0,2.0,2023.0,2023.0,True
2510.22768,13.0,2.0,13.0,2.0,2023.0,2025.0,True
2510.22795,1.0,210.0,210.0,22.0,2025.0,2003.0,True
2510.22849,13.0,12.0,13.0,13.0,2012.0,2023.0,True
2510.22876,7.0,4.0,7.0,2.0,2023.0,2023.0,True
2510.22907,32.0,0.0,32.0,9.0,2016.0,,True
2510.22946,5.0,32.0,32.0,2.0,2023.0,2023.0,True
2510.22975,17.0,29.0,29.0,19.0,2019.0,2006.0,True
2510.23052,8.0,11.0,11.0,3.0,2022.0,2025.0,True
2510.23095,3.0,20.0,20.0,13.0,2024.0,2012.0,True
2510.23272,3.0,41.0,41.0,8.0,2024.0,2017.0,True
2510.23393,0.0,31.0,31.0,53.0,,1972.0,True
2510.23451,32.0,3.0,32.0,4.0,2021.0,2025.0,True
2510.23473,4.0,7.0,7.0,1.0,2024.0,2024.0,True
2510.23479,13.0,2.0,13.0,3.0,2022.0,2025.0,True
2510.23538,26.0,7.0,26.0,3.0,2022.0,2023.0,True
2510.23544,4.0,76.0,76.0,2.0,2025.0,2023.0,True
2510.23564,6.0,8.0,8.0,1.0,2024.0,2024.0,True
2510.23571,5.0,75.0,75.0,9.0,2021.0,2016.0,True
2510.23581,16.0,4.0,16.0,10.0,2022.0,2015.0,True
2510.23587,7.0,11.0,11.0,1.0,2024.0,2024.0,True
2510.23588,4.0,1.0,4.0,1.0,2024.0,2025.0,True
2510.23594,9.0,22.0,22.0,6.0,2019.0,2023.0,True
2510.23595,7.0,17.0,17.0,2.0,2023.0,2023.0,True
2510.23603,11.0,8.0,11.0,2.0,2023.0,2024.0,True
2510.23605,5.0,15.0,15.0,3.0,2023.0,2022.0,True
2510.23607,4.0,26.0,26.0,2.0,2023.0,2023.0,True
2510.23642,13.0,13.0,13.0,2.0,2023.0,2025.0,True
2510.23667,16.0,13.0,16.0,7.0,2018.0,2023.0,True
2510.23691,24.0,9.0,24.0,4.0,2021.0,2024.0,True
2510.23763,13.0,9.0,13.0,3.0,2022.0,2025.0,True
2510.23828,1.0,2.0,2.0,1.0,2025.0,2024.0,True
2510.23925,7.0,11.0,11.0,4.0,2024.0,2021.0,True
2510.24035,19.0,24.0,24.0,18.0,2007.0,2012.0,True
2510.24078,4.0,31.0,31.0,6.0,2023.0,2019.0,True
2510.24081,2.0,6.0,6.0,2.0,2024.0,2023.0,True
2510.24211,13.0,7.0,13.0,4.0,2021.0,2023.0,True
2510.24320,36.0,119.0,119.0,10.0,2023.0,2015.0,True
2510.24411,27.0,13.0,27.0,3.0,2022.0,2023.0,True
2510.24448,1.0,15.0,15.0,15.0,2025.0,2010.0,True
2510.24505,12.0,48.0,48.0,3.0,2022.0,2023.0,True
2510.24514,11.0,43.0,43.0,8.0,2024.0,2017.0,True
2510.24563,6.0,43.0,43.0,2.0,2024.0,2023.0,True
2510.24591,5.0,1.0,5.0,1.0,2024.0,2025.0,True
2510.24592,12.0,17.0,17.0,4.0,2021.0,2023.0,True
2510.24645,2.0,4.0,4.0,2.0,2025.0,2023.0,True
2510.24654,6.0,46.0,46.0,4.0,2024.0,2021.0,True
2510.24657,6.0,6.0,6.0,6.0,2023.0,2019.0,True
2510.24668,1.0,13.0,13.0,1.0,2025.0,2024.0,True
2510.24684,7.0,37.0,37.0,26.0,2024.0,1999.0,True
2510.24693,4.0,60.0,60.0,2.0,2024.0,2023.0,True
2510.24694,7.0,49.0,49.0,2.0,2023.0,2023.0,True
2510.24695,3.0,49.0,49.0,2.0,2025.0,2023.0,True
2510.24697,5.0,49.0,49.0,2.0,2025.0,2023.0,True
2510.24698,7.0,49.0,49.0,2.0,2023.0,2023.0,True
2510.24699,4.0,49.0,49.0,2.0,2023.0,2023.0,True
2510.24701,1.0,49.0,49.0,2.0,2024.0,2023.0,True
2510.24702,13.0,18.0,18.0,1.0,2024.0,2024.0,True
2510.24711,16.0,6.0,16.0,2.0,2023.0,2023.0,True
2510.24717,6.0,6.0,6.0,2.0,2023.0,2023.0,True
2510.24718,5.0,6.0,6.0,37.0,1988.0,2022.0,True
2510.24788,7.0,2.0,7.0,2.0,2023.0,2025.0,True
2510.24794,1.0,18.0,18.0,2.0,2025.0,2023.0,True
2510.24795,12.0,2.0,12.0,11.0,2019.0,2014.0,True
2510.24801,1.0,1.0,1.0,1.0,2024.0,2024.0,True
2510.24803,49.0,26.0,49.0,22.0,2003.0,2019.0,True
2510.24821,3.0,4.0,4.0,28.0,1997.0,2020.0,True
2510.24824,6.0,4.0,6.0,1.0,2024.0,2024.0,True
2510.24932,1.0,8.0,8.0,1.0,2025.0,2024.0,True
2510.24940,12.0,5.0,12.0,1.0,2024.0,2024.0,True
2510.24992,4.0,7.0,7.0,2.0,2024.0,2023.0,True
2510.25039,8.0,32.0,32.0,13.0,2012.0,2015.0,True
2510.25065,2.0,3.0,3.0,2.0,2024.0,2023.0,True
2510.25080,20.0,20.0,20.0,26.0,1999.0,1999.0,True
2510.25092,1.0,11.0,11.0,1.0,2025.0,2024.0,True
2510.25132,2.0,2.0,2.0,1.0,2024.0,2025.0,True
2510.25364,3.0,13.0,13.0,8.0,2024.0,2017.0,True
2510.25409,0.0,5.0,5.0,1.0,2025.0,2024.0,True
2510.25590,7.0,2.0,7.0,3.0,2022.0,2025.0,True
2510.25602,12.0,3.0,12.0,1.0,2024.0,2024.0,True
