arxiv_id_clean,ss_found,citation_count,influential_citations,reference_count,ss_pub_date,max_hindex,mean_hindex,last_author_hindex
2404.00999,1,10.0,0.0,50.0,2024-04-01,5.0,3.3333333333333335,3.0
2404.01009,1,6.0,1.0,40.0,2024-04-01,7.0,5.5,7.0
2404.01012,1,33.0,0.0,161.0,2024-04-01,21.0,13.6,21.0
2404.01015,1,17.0,0.0,55.0,2024-04-01,11.0,7.25,11.0
2404.01019,1,33.0,1.0,56.0,2024-04-01,28.0,12.714285714285714,2.0
2404.01358,1,8.0,1.0,83.0,2024-04-01,27.0,16.0,1.0
2404.01029,1,1.0,0.0,33.0,2024-04-01,15.0,6.333333333333333,3.0
2404.01037,1,17.0,2.0,17.0,2024-04-01,6.0,3.0,1.0
2404.01054,1,20.0,1.0,104.0,2024-04-01,14.0,12.75,11.0
2404.01067,1,14.0,0.0,59.0,2024-04-01,18.0,12.428571428571429,16.0
2404.01070,1,4.0,0.0,50.0,2024-04-01,5.0,4.0,4.0
2404.01077,1,55.0,1.0,144.0,2024-04-01,11.0,7.333333333333333,11.0
2404.01582,1,7.0,1.0,12.0,2024-04-01,2.0,1.25,2.0
2404.01084,1,1.0,0.0,44.0,2024-04-01,31.0,11.25,31.0
2404.01099,1,110.0,10.0,51.0,2024-04-01,23.0,14.666666666666666,11.0
2404.01361,1,16.0,0.0,35.0,2024-04-01,49.0,14.875,23.0
2404.01104,1,7.0,0.0,40.0,2024-04-01,3.0,2.0,3.0
2404.01129,1,5.0,0.0,48.0,2024-04-01,11.0,7.6,8.0
2404.01140,1,2.0,0.0,28.0,2024-04-01,2.0,1.6666666666666667,2.0
2404.01147,1,2.0,0.0,21.0,2024-04-01,8.0,5.8,8.0
2404.00834,1,66.0,13.0,61.0,2024-04-01,12.0,6.8,5.0
2404.00837,1,31.0,1.0,34.0,2024-04-01,24.0,8.066666666666666,17.0
2404.00838,1,6.0,0.0,121.0,2024-04-01,14.0,5.555555555555555,7.0
2404.00842,1,11.0,1.0,47.0,2024-04-01,35.0,15.6,35.0
2404.00846,1,0.0,0.0,14.0,2024-04-01,3.0,1.3333333333333333,3.0
2404.00847,1,27.0,1.0,41.0,2024-04-01,10.0,6.5,10.0
2404.00849,1,30.0,1.0,48.0,2024-04-01,34.0,16.0,12.0
2404.00851,1,45.0,0.0,87.0,2024-04-01,12.0,8.333333333333334,9.0
2404.00852,1,0.0,0.0,39.0,2023-12-23,4.0,1.6,4.0
2404.00855,1,4.0,0.0,47.0,2024-04-01,8.0,3.0,2.0
2404.00857,1,0.0,0.0,24.0,2024-04-01,6.0,4.0,2.0
2404.00860,1,16.0,3.0,70.0,2024-04-01,21.0,12.666666666666666,10.0
2404.00874,1,25.0,4.0,58.0,2024-04-01,11.0,6.666666666666667,11.0
2404.00875,1,12.0,0.0,56.0,2024-04-01,9.0,3.5714285714285716,5.0
2404.00876,1,62.0,6.0,52.0,2024-04-01,11.0,7.833333333333333,11.0
2404.00878,1,8.0,1.0,62.0,2024-04-01,21.0,8.75,10.0
2404.00879,1,2.0,0.0,35.0,2024-04-01,4.0,3.3333333333333335,4.0
2404.00891,1,7.0,2.0,54.0,2024-04-01,6.0,4.666666666666667,6.0
2404.00901,1,1.0,0.0,24.0,2024-04-01,17.0,4.75,10.0
2404.00906,1,65.0,4.0,56.0,2024-04-01,22.0,13.6,3.0
2404.01351,1,8.0,1.0,38.0,2024-04-01,11.0,5.25,4.0
2404.00909,1,3.0,0.0,44.0,2024-04-01,7.0,4.0,3.0
2404.00915,1,24.0,2.0,77.0,2024-04-01,5.0,2.75,2.0
2404.00916,1,8.0,0.0,65.0,2024-04-01,8.0,5.0,5.0
2404.00918,1,1.0,0.0,95.0,2024-04-01,9.0,5.0,3.0
2404.00921,1,2.0,0.0,61.0,2024-04-01,9.0,4.4,3.0
2404.00922,1,56.0,5.0,39.0,2024-04-01,11.0,7.666666666666667,7.0
2404.00923,1,41.0,7.0,36.0,2024-04-01,54.0,22.0,54.0
2404.00924,1,12.0,1.0,65.0,2024-04-01,12.0,4.285714285714286,7.0
2404.00928,1,24.0,2.0,44.0,2024-04-01,35.0,10.25,35.0
2404.01352,1,1.0,1.0,49.0,2024-04-01,6.0,3.4285714285714284,3.0
2404.00931,1,9.0,0.0,58.0,2024-04-01,12.0,9.666666666666666,11.0
2404.00936,1,23.0,1.0,78.0,2024-04-01,14.0,6.2,14.0
2404.00946,1,0.0,0.0,32.0,2024-04-01,7.0,3.0,2.0
2404.00949,1,4.0,0.0,44.0,2024-04-01,11.0,6.0,3.0
2404.00959,1,3.0,1.0,49.0,2024-04-01,13.0,5.333333333333333,2.0
2404.00964,1,3.0,0.0,68.0,2024-04-01,9.0,4.833333333333333,3.0
2404.00836,1,29.0,0.0,50.0,2024-04-01,12.0,8.0,11.0
2404.00848,1,1.0,0.0,74.0,2024-04-01,19.0,11.5,7.0
2404.15209,1,6.0,0.0,0.0,2024-04-01,5.0,3.0,2.0
2404.00880,1,8.0,1.0,34.0,2024-04-01,25.0,9.25,25.0
2404.00882,1,8.0,1.0,36.0,2024-04-01,14.0,6.75,3.0
2404.00883,1,0.0,0.0,35.0,2024-04-01,39.0,15.2,9.0
2404.00885,1,1.0,1.0,20.0,2024-04-01,7.0,2.8,7.0
2404.00897,1,27.0,3.0,175.0,2024-04-01,49.0,28.5,49.0
2404.00898,1,1.0,0.0,45.0,2024-04-01,5.0,3.0,2.0
2404.00962,1,0.0,0.0,45.0,2024-04-01,9.0,6.666666666666667,9.0
2404.00983,1,27.0,0.0,251.0,2024-04-01,11.0,6.0,11.0
2404.15309,1,4.0,0.0,57.0,2024-04-01,35.0,14.0,2.0
2404.00986,1,38.0,3.0,74.0,2024-04-01,18.0,5.5,5.0
2404.01356,1,0.0,0.0,40.0,2024-04-01,11.0,3.2857142857142856,11.0
2404.01036,1,37.0,3.0,1.0,2024-04-01,11.0,7.0,6.0
2404.01039,1,72.0,2.0,160.0,2024-04-01,11.0,7.166666666666667,11.0
2404.01041,1,11.0,3.0,34.0,2024-04-01,39.0,14.2,20.0
2404.01049,1,2.0,0.0,6.0,2024-04-01,3.0,2.3333333333333335,3.0
2404.01050,1,60.0,7.0,45.0,2024-04-01,3.0,2.4,3.0
2404.02175,1,1.0,0.0,63.0,2024-04-01,1.0,1.0,1.0
2404.01058,1,10.0,0.0,24.0,2024-04-01,9.0,5.6,3.0
2404.01360,1,21.0,0.0,59.0,2024-04-01,14.0,11.5,9.0
2404.01060,1,8.0,0.0,39.0,2024-04-01,15.0,6.6,15.0
2404.01074,1,0.0,0.0,9.0,2024-04-01,35.0,23.333333333333332,31.0
2404.01078,1,1.0,0.0,79.0,2024-04-01,14.0,6.0,14.0
2405.00273,1,11.0,1.0,153.0,2024-05-01,6.0,3.5,1.0
2405.00289,1,1.0,0.0,22.0,2024-05-01,5.0,3.0,3.0
2405.00291,1,23.0,1.0,55.0,2024-05-01,87.0,16.875,87.0
2405.00301,1,5.0,0.0,31.0,2024-05-01,8.0,6.5,6.0
2405.00302,1,9.0,1.0,21.0,2024-05-01,5.0,3.5,2.0
2405.00321,1,1.0,0.0,32.0,2024-05-01,4.0,2.5,4.0
2405.00361,1,35.0,2.0,39.0,2024-05-01,9.0,7.0,5.0
2405.15787,1,4.0,0.0,54.0,2024-05-01,17.0,6.25,3.0
2405.00390,1,20.0,0.0,64.0,2024-05-01,20.0,9.333333333333334,4.0
2405.01601,1,0.0,0.0,44.0,2024-05-01,61.0,36.0,61.0
2405.00402,1,39.0,1.0,48.0,2024-05-01,15.0,9.5,4.0
2405.00438,1,3.0,0.0,38.0,2024-05-01,42.0,17.923076923076923,32.0
2405.00449,1,57.0,2.0,43.0,2024-05-01,14.0,7.666666666666667,4.0
2405.00461,1,6.0,2.0,18.0,2024-05-01,14.0,8.0,9.0
2405.00465,1,77.0,6.0,46.0,2024-05-01,29.0,12.75,8.0
2405.00467,1,45.0,3.0,38.0,2024-05-01,9.0,8.333333333333334,8.0
2405.00489,1,9.0,1.0,34.0,2024-05-01,36.0,20.5,36.0
2405.00492,1,147.0,15.0,43.0,2024-05-01,8.0,5.75,8.0
2405.00494,1,14.0,2.0,25.0,2024-05-01,24.0,13.5,24.0
2405.00516,1,6.0,0.0,31.0,2024-04-08,20.0,8.0,20.0
2405.00522,1,9.0,0.0,93.0,2024-05-01,3.0,2.3333333333333335,2.0
2405.00523,1,1.0,0.0,65.0,2024-05-01,13.0,8.857142857142858,3.0
2405.00536,1,1.0,0.0,26.0,2024-05-01,1.0,1.0,1.0
2405.00543,1,10.0,1.0,82.0,2024-05-01,3.0,2.0,2.0
2405.00557,1,13.0,0.0,63.0,2024-05-01,14.0,10.727272727272727,13.0
2405.00566,1,2.0,0.0,33.0,2024-05-01,6.0,3.5,2.0
2405.00578,1,4.0,0.0,48.0,2024-05-01,17.0,7.5,4.0
2405.00588,1,16.0,0.0,48.0,2024-05-01,63.0,19.75,63.0
2405.00602,1,9.0,0.0,34.0,2024-05-01,7.0,6.666666666666667,7.0
2405.00611,1,12.0,2.0,26.0,2024-05-01,12.0,8.25,4.0
2405.00622,1,17.0,2.0,0.0,2024-05-01,9.0,5.0,8.0
2405.00632,1,7.0,0.0,34.0,2024-05-01,4.0,2.75,2.0
2405.00657,1,11.0,1.0,96.0,2024-05-01,6.0,6.0,6.0
2405.00659,1,6.0,0.0,50.0,2024-05-01,13.0,10.0,13.0
2405.00801,1,9.0,0.0,30.0,2024-05-01,8.0,4.6,8.0
2405.00821,1,0.0,0.0,39.0,2024-05-01,30.0,9.75,30.0
2405.00256,1,25.0,2.0,90.0,2024-05-01,14.0,10.0,14.0
2405.00260,1,3.0,0.0,44.0,2024-05-01,7.0,3.75,2.0
2405.00264,1,2.0,0.0,19.0,2024-05-01,5.0,2.4,3.0
2405.00293,1,6.0,0.0,50.0,2024-05-01,5.0,4.5,5.0
2405.00749,1,16.0,0.0,69.0,2024-05-01,18.0,10.4,15.0
2405.00313,1,1.0,0.0,73.0,2024-05-01,7.0,5.0,7.0
2405.00314,1,21.0,0.0,83.0,2024-05-01,7.0,5.333333333333333,7.0
2405.00318,1,7.0,0.0,89.0,2024-05-01,5.0,3.6666666666666665,3.0
2405.01600,1,1.0,0.0,73.0,2024-05-01,14.0,6.666666666666667,1.0
2405.00340,1,8.0,0.0,66.0,2024-05-01,3.0,3.0,3.0
2405.00351,1,2.0,0.0,47.0,2024-05-01,9.0,5.714285714285714,2.0
2405.00354,1,21.0,4.0,47.0,2024-05-01,3.0,2.6666666666666665,3.0
2405.00355,1,26.0,0.0,57.0,2024-05-01,17.0,8.666666666666666,6.0
2405.00754,1,16.0,4.0,33.0,2024-05-01,52.0,13.75,8.0
2405.00378,1,80.0,13.0,53.0,2024-05-01,7.0,4.25,3.0
2405.00384,1,1.0,0.0,28.0,2024-05-01,10.0,6.5,7.0
2405.00420,1,4.0,0.0,40.0,2024-05-01,4.0,3.5,3.0
2405.00430,1,0.0,0.0,54.0,2024-05-01,5.0,3.2857142857142856,1.0
2405.00431,1,2.0,0.0,35.0,2024-05-01,4.0,2.75,3.0
2405.00448,1,25.0,0.0,48.0,2024-05-01,17.0,7.142857142857143,6.0
2405.00452,1,13.0,0.0,41.0,2024-05-01,11.0,6.0,3.0
2405.00466,1,4.0,1.0,133.0,2024-05-01,13.0,8.0,9.0
2405.00468,1,2.0,0.0,30.0,2024-05-01,5.0,3.3333333333333335,2.0
2405.00472,1,5.0,0.0,61.0,2024-05-01,26.0,11.5,7.0
2405.00479,1,0.0,0.0,27.0,2024-05-01,1.0,0.5,1.0
2405.00483,1,0.0,0.0,56.0,2024-05-01,12.0,6.0,2.0
2405.00485,1,12.0,1.0,71.0,2024-05-01,26.0,13.5,11.0
2405.00507,1,1.0,0.0,58.0,2024-05-01,19.0,6.571428571428571,6.0
2405.00514,1,1.0,0.0,51.0,2024-05-01,34.0,15.4,34.0
2405.00515,1,0.0,0.0,60.0,2024-05-01,8.0,3.4285714285714284,8.0
2405.00542,1,10.0,0.0,38.0,2024-04-29,13.0,6.7,13.0
2405.09530,1,4.0,0.0,39.0,2024-05-01,28.0,7.366666666666666,2.0
2405.00571,1,49.0,5.0,28.0,2024-05-01,8.0,4.6,3.0
2405.00574,1,10.0,0.0,50.0,2024-05-01,32.0,7.857142857142857,32.0
2405.00760,1,64.0,9.0,43.0,2024-05-01,27.0,12.25,6.0
2405.00587,1,17.0,3.0,53.0,2024-05-01,26.0,10.88888888888889,12.0
2405.00604,1,4.0,0.0,60.0,2024-05-01,6.0,4.666666666666667,4.0
2405.00620,1,6.0,0.0,41.0,2024-05-01,15.0,4.333333333333333,4.0
2405.00630,1,1.0,0.0,32.0,2024-05-01,3.0,3.0,3.0
2405.00282,1,14.0,1.0,76.0,2024-05-01,9.0,6.5,4.0
2405.00285,1,8.0,0.0,47.0,2024-05-01,4.0,2.6666666666666665,4.0
2405.00287,1,8.0,1.0,57.0,2024-05-01,13.0,7.0,10.0
2405.00303,1,0.0,0.0,29.0,2024-05-01,46.0,16.0,1.0
2405.00304,1,5.0,0.0,23.0,2024-05-01,4.0,2.6666666666666665,2.0
2405.00311,1,4.0,0.0,31.0,2024-05-01,9.0,4.0,2.0
2405.00751,1,10.0,1.0,17.0,2024-05-01,16.0,8.142857142857142,2.0
2405.00319,1,8.0,0.0,53.0,2024-05-01,15.0,8.5,15.0
2405.00334,1,136.0,3.0,213.0,2024-05-01,28.0,12.166666666666666,8.0
2405.00348,1,1.0,0.0,11.0,2024-05-01,15.0,6.333333333333333,15.0
2405.00349,1,4.0,0.0,53.0,2024-05-01,11.0,8.0,7.0
2405.00358,1,5.0,1.0,37.0,2024-05-01,11.0,6.0,6.0
2405.00755,1,8.0,1.0,53.0,2024-05-01,2.0,1.5,2.0
2405.00385,1,0.0,0.0,26.0,2024-05-01,3.0,3.0,3.0
2405.00387,1,4.0,0.0,17.0,2024-05-01,67.0,20.75,67.0
2405.00389,1,5.0,0.0,47.0,2024-05-01,5.0,3.0,3.0
2405.00394,1,6.0,1.0,40.0,2024-05-01,36.0,12.625,12.0
2405.00410,1,0.0,0.0,40.0,2024-05-01,3.0,1.625,3.0
2405.00417,1,13.0,1.0,41.0,2024-05-01,16.0,7.0,3.0
2405.00433,1,3.0,0.0,49.0,2024-05-01,12.0,6.666666666666667,12.0
2405.00442,1,4.0,0.0,33.0,2024-05-01,2.0,2.0,2.0
2405.00451,1,241.0,16.0,60.0,2024-05-01,69.0,20.285714285714285,9.0
2405.00454,1,3.0,0.0,48.0,2024-05-01,13.0,5.8,13.0
2405.00456,1,16.0,0.0,52.0,2024-05-01,9.0,5.4,8.0
2405.00476,1,63.0,1.0,178.0,2024-05-01,5.0,2.8333333333333335,5.0
2405.00482,1,1.0,0.0,77.0,2024-05-01,18.0,8.0,3.0
2405.00491,1,3.0,0.0,46.0,2024-05-01,16.0,10.5,16.0
2405.00505,1,6.0,0.0,21.0,2024-05-01,20.0,5.666666666666667,6.0
2406.00240,1,14.0,1.0,42.0,2024-06-01,7.0,5.0,7.0
2406.00244,1,28.0,0.0,42.0,2024-06-01,44.0,18.666666666666668,44.0
2406.01624,1,26.0,4.0,59.0,2024-05-31,14.0,7.5,3.0
2406.00252,1,17.0,1.0,209.0,2024-06-01,9.0,5.777777777777778,7.0
2406.00257,1,31.0,1.0,66.0,2024-06-01,19.0,10.666666666666666,11.0
2406.00284,1,8.0,1.0,28.0,2024-06-01,6.0,3.6666666666666665,6.0
2406.04371,1,14.0,0.0,32.0,2024-06-01,3.0,2.25,2.0
2406.00303,1,10.0,0.0,45.0,2024-06-01,16.0,8.0,16.0
2406.00314,1,2.0,1.0,22.0,2024-06-01,12.0,3.75,3.0
2406.00318,1,5.0,0.0,45.0,2024-05-13,6.0,4.0,3.0
2406.06555,1,6.0,0.0,4.0,2024-06-01,4.0,2.6,3.0
2406.00343,1,10.0,1.0,42.0,2024-06-01,31.0,11.714285714285714,5.0
2406.06556,1,24.0,2.0,29.0,2024-06-01,12.0,7.25,12.0
2406.00367,1,63.0,4.0,101.0,2024-06-01,16.0,8.5,2.0
2406.00380,1,25.0,0.0,71.0,2024-06-01,19.0,13.333333333333334,16.0
2406.06558,1,30.0,4.0,34.0,2024-05-24,11.0,5.571428571428571,11.0
2406.00393,1,5.0,1.0,66.0,2024-06-01,4.0,2.5,4.0
2406.00456,1,37.0,1.0,40.0,2024-06-01,4.0,2.6,3.0
2406.01633,1,20.0,1.0,33.0,2024-06-01,24.0,9.75,24.0
2406.00497,1,6.0,0.0,49.0,2024-06-01,11.0,6.625,11.0
2406.00507,1,40.0,1.0,17.0,2024-06-01,21.0,8.6,5.0
2406.00515,1,957.0,38.0,288.0,2024-06-01,7.0,4.0,2.0
2406.00548,1,3.0,1.0,61.0,2024-06-01,12.0,6.8,4.0
2406.00554,1,12.0,1.0,38.0,2024-06-01,2.0,2.0,2.0
2406.00562,1,14.0,1.0,39.0,2024-06-01,10.0,4.666666666666667,6.0
2406.00605,1,16.0,0.0,34.0,2024-06-02,16.0,6.333333333333333,16.0
2406.00606,1,6.0,1.0,65.0,2024-06-02,21.0,13.333333333333334,21.0
2406.00627,1,2.0,0.0,0.0,2024-06-02,2.0,2.0,2.0
2406.00628,1,2.0,0.0,22.0,2024-06-02,31.0,10.25,5.0
2406.06559,1,6.0,0.0,77.0,2024-06-02,37.0,4.242424242424242,7.0
2406.00654,1,31.0,0.0,75.0,2024-06-02,14.0,9.5,8.0
2406.00656,1,5.0,1.0,52.0,2024-06-02,3.0,2.3333333333333335,2.0
2406.00667,1,9.0,0.0,23.0,2024-06-02,13.0,8.0,7.0
2406.00682,1,2.0,1.0,22.0,2024-06-02,19.0,4.722222222222222,3.0
2406.00684,1,32.0,4.0,34.0,2024-06-02,17.0,8.375,17.0
2406.00697,1,6.0,1.0,23.0,2024-06-02,12.0,7.0,12.0
2406.06560,1,37.0,2.0,54.0,2024-06-02,69.0,16.8,1.0
2406.00751,1,0.0,0.0,0.0,2024-06-02,3.0,3.0,3.0
2406.00755,1,53.0,3.0,63.0,2024-06-02,31.0,15.333333333333334,20.0
2406.00239,1,5.0,0.0,78.0,2024-06-01,14.0,7.5,14.0
2406.00258,1,30.0,5.0,66.0,2024-06-01,16.0,5.444444444444445,16.0
2406.00259,1,21.0,7.0,50.0,2024-06-01,13.0,8.0,7.0
2406.00263,1,6.0,0.0,16.0,2020-10-01,12.0,7.666666666666667,6.0
2406.00272,1,1.0,0.0,25.0,2024-06-01,6.0,2.5,6.0
2406.00275,1,9.0,1.0,89.0,2024-06-01,68.0,22.2,68.0
2406.00279,1,3.0,0.0,32.0,2024-06-01,1.0,1.0,1.0
2406.00282,1,0.0,0.0,30.0,2024-05-23,17.0,7.0,17.0
2406.00287,1,7.0,0.0,54.0,2024-06-01,11.0,8.0,5.0
2406.00290,1,2.0,0.0,20.0,2024-06-01,15.0,6.333333333333333,2.0
2406.18565,1,4.0,0.0,33.0,2024-06-01,15.0,6.25,15.0
2406.00298,1,5.0,0.0,52.0,2024-06-01,24.0,10.333333333333334,7.0
2406.00307,1,1.0,0.0,12.0,2024-06-01,14.0,8.4,6.0
2406.00313,1,3.0,0.0,29.0,2024-06-01,11.0,4.875,5.0
2406.00315,1,9.0,0.0,15.0,2024-06-01,8.0,2.7142857142857144,2.0
2406.00320,1,62.0,6.0,42.0,2024-06-01,50.0,18.375,11.0
2406.00327,1,3.0,0.0,52.0,2024-06-01,20.0,13.666666666666666,20.0
2406.00329,1,10.0,0.0,35.0,2024-06-01,23.0,10.333333333333334,13.0
2406.00334,1,12.0,1.0,120.0,2024-06-01,36.0,20.142857142857142,17.0
2406.00341,1,15.0,1.0,65.0,2024-06-01,23.0,7.333333333333333,2.0
2406.00345,1,15.0,1.0,57.0,2024-06-01,16.0,10.2,7.0
2406.00346,1,13.0,0.0,37.0,2024-06-01,6.0,4.666666666666667,4.0
2406.00347,1,1.0,0.0,62.0,2024-06-01,71.0,18.333333333333332,71.0
2406.00348,1,7.0,0.0,38.0,2024-05-01,42.0,16.2,14.0
2406.00365,1,6.0,0.0,28.0,2024-06-01,43.0,12.333333333333334,10.0
2406.00383,1,2.0,0.0,57.0,2024-06-01,24.0,9.714285714285714,24.0
2406.00384,1,10.0,1.0,42.0,2024-06-01,51.0,20.666666666666668,51.0
2406.00391,1,4.0,0.0,39.0,2024-06-01,3.0,2.0,3.0
2406.00409,1,1.0,0.0,20.0,2024-06-01,9.0,5.75,9.0
2406.00423,1,23.0,1.0,69.0,2022-11-21,43.0,13.75,1.0
2406.00427,1,29.0,1.0,38.0,2024-06-01,5.0,3.25,3.0
2406.00429,1,44.0,0.0,64.0,2024-06-01,32.0,14.833333333333334,23.0
2406.00432,1,10.0,2.0,0.0,2024-06-01,11.0,8.166666666666666,7.0
2406.00434,1,37.0,3.0,79.0,2024-06-01,21.0,7.714285714285714,7.0
2406.00439,1,47.0,1.0,71.0,2024-06-01,21.0,9.866666666666667,11.0
2406.00440,1,10.0,0.0,73.0,2024-06-01,66.0,11.142857142857142,3.0
2406.00446,1,5.0,0.0,69.0,2024-06-01,6.0,4.428571428571429,5.0
2406.00447,1,2.0,0.0,45.0,2024-06-01,8.0,4.25,3.0
2406.00448,1,37.0,10.0,60.0,2024-06-01,6.0,4.25,3.0
2406.00238,1,7.0,0.0,108.0,2024-06-01,10.0,5.75,10.0
2406.00249,1,3.0,0.0,53.0,2024-06-01,12.0,6.333333333333333,12.0
2406.00262,1,1.0,0.0,39.0,2024-06-01,26.0,9.0,16.0
2406.00276,1,5.0,0.0,0.0,2024-06-01,13.0,13.0,13.0
2406.02594,1,26.0,0.0,53.0,2024-06-01,20.0,5.9,3.0
2406.00281,1,2.0,0.0,36.0,2024-06-01,20.0,10.75,8.0
2406.00288,1,25.0,4.0,63.0,2024-06-01,14.0,9.0,4.0
2406.00291,1,3.0,0.0,94.0,2024-06-01,15.0,8.666666666666666,2.0
2406.00294,1,10.0,0.0,52.0,2024-06-01,11.0,6.666666666666667,4.0
2406.00300,1,8.0,0.0,62.0,2024-06-01,44.0,18.666666666666668,44.0
2406.00302,1,7.0,0.0,40.0,2024-06-01,35.0,13.0,6.0
2406.02596,1,38.0,3.0,0.0,2024-06-01,46.0,11.142857142857142,3.0
2406.00317,1,5.0,0.0,122.0,2024-06-01,6.0,3.7142857142857144,4.0
2406.00324,1,8.0,1.0,56.0,2024-06-01,46.0,13.166666666666666,46.0
2406.00328,1,6.0,1.0,43.0,2024-06-01,10.0,8.0,6.0
2406.00332,1,21.0,1.0,103.0,2024-06-01,15.0,6.666666666666667,15.0
2406.00335,1,6.0,0.0,33.0,2024-06-01,14.0,6.571428571428571,3.0
2406.00339,1,4.0,0.0,61.0,2024-06-01,10.0,8.0,6.0
2406.01627,1,21.0,1.0,33.0,2024-06-01,28.0,12.125,11.0
2406.00368,1,3.0,1.0,49.0,2024-06-01,4.0,3.5,4.0
2406.00371,1,1.0,0.0,11.0,2024-06-01,5.0,4.333333333333333,4.0
2406.00389,1,1.0,0.0,17.0,2024-06-01,32.0,12.666666666666666,4.0
2406.00394,1,9.0,1.0,24.0,2024-06-01,12.0,6.333333333333333,2.0
2406.00396,1,7.0,0.0,104.0,2024-06-01,5.0,3.0,2.0
2406.00403,1,0.0,0.0,52.0,2024-06-01,10.0,6.0,9.0
2406.03409,1,8.0,1.0,62.0,2024-06-01,22.0,6.0,2.0
2406.01630,1,1.0,0.0,26.0,2024-06-01,6.0,3.5,6.0
2406.01631,1,12.0,0.0,57.0,2024-06-01,47.0,14.833333333333334,47.0
2407.00869,1,18.0,4.0,29.0,2024-07-01,17.0,6.25,2.0
2407.00870,1,104.0,8.0,70.0,2024-07-01,56.0,12.833333333333334,3.0
2407.00886,1,21.0,2.0,36.0,2024-07-01,23.0,8.142857142857142,5.0
2407.00888,1,4.0,1.0,33.0,2023-06-04,9.0,5.666666666666667,4.0
2407.00890,1,15.0,1.0,61.0,2024-07-01,7.0,3.3333333333333335,7.0
2407.00894,1,8.0,0.0,42.0,2024-07-01,17.0,10.5,17.0
2407.00900,1,6.0,0.0,26.0,2024-07-01,12.0,6.333333333333333,5.0
2407.00902,1,11.0,0.0,61.0,2024-07-01,49.0,30.6,47.0
2407.00908,1,98.0,9.0,49.0,2024-07-01,16.0,9.0,16.0
2407.00911,1,0.0,0.0,5.0,2024-07-01,3.0,1.6666666666666667,0.0
2407.00923,1,3.0,0.0,36.0,2024-07-01,8.0,5.333333333333333,7.0
2407.00924,1,3.0,0.0,39.0,2024-07-01,19.0,5.909090909090909,5.0
2407.00928,1,11.0,0.0,46.0,2024-07-01,6.0,3.5714285714285716,6.0
2407.00934,1,0.0,0.0,0.0,2024-07-01,19.0,5.833333333333333,6.0
2407.00935,1,6.0,0.0,47.0,2024-07-01,16.0,8.6,16.0
2407.00936,1,28.0,0.0,126.0,2024-07-01,10.0,5.333333333333333,4.0
2407.00938,1,14.0,2.0,34.0,2024-07-01,10.0,6.75,5.0
2407.00942,1,7.0,0.0,93.0,2024-07-01,31.0,15.25,24.0
2407.00948,1,4.0,0.0,18.0,2024-07-01,4.0,3.0,4.0
2407.00952,1,92.0,2.0,77.0,2024-07-01,30.0,12.666666666666666,16.0
2407.00958,1,0.0,0.0,28.0,2024-07-01,4.0,3.0,2.0
2407.00981,1,62.0,9.0,78.0,2024-07-01,9.0,4.2,5.0
2407.12036,1,6.0,0.0,49.0,2024-07-01,3.0,3.0,3.0
2407.00993,1,58.0,4.0,51.0,2024-07-01,13.0,7.0,8.0
2407.00994,1,30.0,1.0,31.0,2024-07-01,10.0,7.25,8.0
2407.00996,1,2.0,0.0,39.0,2024-07-01,2.0,2.0,2.0
2407.00997,1,4.0,0.0,109.0,2024-07-01,9.0,5.75,9.0
2407.01009,1,19.0,1.0,28.0,2024-07-01,13.0,5.0,4.0
2407.01026,1,0.0,0.0,27.0,2024-07-01,14.0,5.666666666666667,2.0
2407.01031,1,27.0,1.0,20.0,2024-07-01,6.0,4.0,4.0
2407.01046,1,1.0,0.0,64.0,2024-07-01,7.0,4.666666666666667,5.0
2407.01047,1,4.0,0.0,86.0,2024-07-01,12.0,6.666666666666667,4.0
2407.01067,1,42.0,3.0,124.0,2024-07-01,22.0,7.538461538461538,5.0
2407.01080,1,14.0,1.0,43.0,2024-07-01,7.0,5.5,6.0
2407.01081,1,8.0,2.0,51.0,2024-07-01,6.0,4.428571428571429,5.0
2407.01082,1,139.0,17.0,38.0,2024-07-01,21.0,7.833333333333333,21.0
2407.01085,1,44.0,3.0,52.0,2024-07-01,9.0,4.25,5.0
2407.01091,1,6.0,0.0,93.0,2024-07-01,21.0,10.5,17.0
2407.01093,1,42.0,2.0,24.0,2024-07-01,5.0,4.2,5.0
2407.00863,1,2.0,0.0,37.0,2024-07-01,20.0,8.75,2.0
2407.00905,1,2.0,0.0,47.0,2024-07-01,4.0,2.6666666666666665,2.0
2407.00906,1,7.0,0.0,44.0,2024-07-01,8.0,4.666666666666667,8.0
2407.00909,1,2.0,0.0,15.0,2024-07-01,3.0,1.8333333333333333,1.0
2407.00917,1,5.0,0.0,49.0,2024-07-01,31.0,10.75,31.0
2407.00921,1,5.0,0.0,75.0,2024-07-01,5.0,3.6,4.0
2407.00944,1,7.0,0.0,44.0,2024-07-01,5.0,2.8,2.0
2407.00949,1,16.0,1.0,44.0,2024-07-01,18.0,9.25,3.0
2407.00967,1,8.0,0.0,22.0,2024-05-01,20.0,5.5,2.0
2407.00972,1,2.0,0.0,52.0,2024-07-01,7.0,4.333333333333333,7.0
2407.00979,1,5.0,0.0,35.0,2024-07-01,6.0,3.8,6.0
2407.00983,1,68.0,5.0,84.0,2024-07-01,6.0,4.0,2.0
2407.00985,1,1.0,0.0,57.0,2024-07-01,6.0,2.75,3.0
